conta,data,posicao_usd,data_timestamp,nome_cliente,email,cidade,estado,data_abertura,tipo_conta,gestor_responsavel,retorno_diario,retorno_ytd,media_movel_30d,volatilidade_30d
ACC0024,2024-06-25,7973870.69,2024-06-25,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,-0.00029249879791171107,10.711601542179029,7999097.291999999,3.179458203319705
ACC0024,2024-06-26,7970047.11,2024-06-26,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,-0.0004795136701671865,10.658513815793459,7997431.680000001,3.180341677755167
ACC0024,2024-06-27,7962746.55,2024-06-27,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,-0.0009159996044240115,10.55715066091205,7994951.1236666655,3.107036438094824
ACC0024,2024-06-28,7977111.3,2024-06-28,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,0.001803994376789575,10.756595139018188,7992721.679333333,3.1499446720466735
ACC0024,2024-06-29,7960562.34,2024-06-29,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,-0.002074555484765539,10.526824437098604,7989752.809666666,3.177722774248874
ACC0024,2024-06-30,7964672.81,2024-06-30,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,0.0005163542252970554,10.583895429905365,7987799.0276666675,3.064607703502136
ACC0024,2024-07-01,7958137.27,2024-07-01,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,-0.0008205660365350198,10.493154041127827,7986011.644666666,3.048906353721751
ACC0024,2024-07-02,7946095.59,2024-07-02,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,-0.001513127958397198,10.325963760536716,7983652.705333333,3.0599237134604973
ACC0024,2024-07-03,7982822.31,2024-07-03,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,0.004621983159404763,10.835888507083013,7982348.191666666,3.3677676572955013
ACC0024,2024-07-04,7988021.41,2024-07-04,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,0.0006512859485157119,10.908074363858923,7980652.988666667,3.3083590664519353
ACC0024,2024-07-05,7996066.69,2024-07-05,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,0.001007168056651464,11.019777433582934,7979328.334666667,3.3265110279464603
ACC0024,2024-07-06,8011805.26,2024-07-06,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,0.0019682889863439357,11.238296438771812,7978360.338,3.3765324664284084
ACC0024,2024-07-07,7990004.46,2024-07-07,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,-0.0027210846110854447,10.93560762216892,7976688.854666666,3.459683516156458
ACC0024,2024-07-08,8014728.19,2024-07-08,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,0.0030943324404602013,11.278879271636356,7976357.424333333,3.5477213587148886
ACC0024,2024-07-09,7976946.55,2024-07-09,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,-0.00471402636550311,10.754307700826239,7975903.467333334,3.5977667260058674
ACC0024,2024-07-10,7964779.45,2024-07-10,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,-0.0015252828790734974,10.585376051506534,7974864.631999999,3.615512676563975
ACC0024,2024-07-11,9017630.72,2024-07-11,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,0.13218837716843512,25.20347745031628,8008866.958000001,38.52204263137936
ACC0024,2024-07-12,9026191.78,2024-07-12,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,0.0009493691043491737,25.322341763564715,8043487.707666666,38.49992314509071
ACC0024,2024-07-13,9028756.98,2024-07-13,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,0.0002841951581047386,25.35795776629626,8079014.973333334,38.4558030402861
ACC0024,2024-07-14,9024944.5,2024-07-14,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,-0.0004222596763259201,25.305024155624988,8114139.8100000005,38.46940760079312
ACC0024,2024-07-15,9023693.91,2024-07-15,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,-0.00013857038123610277,25.287660590656948,8149383.410333334,38.46437524318063
ACC0024,2024-07-16,9006470.14,2024-07-16,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,-0.001908727198837279,25.04852062520886,8183812.874666666,38.49536929515091
ACC0024,2024-07-17,8980710.45,2024-07-17,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,-0.002860131616447159,24.69086539777876,8216506.823,38.5510593392645
ACC0024,2024-07-18,8991619.15,2024-07-18,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,0.0012146811837143723,24.84232504575847,8250641.864666667,38.48436079987469
ACC0024,2024-07-19,9002000.59,2024-07-19,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,0.0011545684739104889,24.986464058465984,8285494.3873333335,38.45861246251188
ACC0024,2024-07-20,9027087.89,2024-07-20,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,0.002786858293240879,25.334783622370182,8321315.826333333,38.43411742100077
ACC0024,2024-07-21,9012967.52,2024-07-21,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,-0.0015642220583277355,25.138732189152346,8355990.826666667,38.47068721825347
ACC0024,2024-07-22,9023358.89,2024-07-22,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,0.0011529354762394028,25.28300907294483,8391840.079333333,38.418494044275846
ACC0024,2024-07-23,9017615.94,2024-07-23,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,-0.0006364536831584555,25.20327224038319,8426589.005333332,38.44640661507823
ACC0024,2024-07-24,9036235.99,2024-07-24,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,0.002064852852892818,25.461798574260254,8461923.414333334,38.43199767596158
ACC0024,2024-07-25,9052104.25,2024-07-25,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,0.001756069675201033,25.682118234132687,8497864.533,38.41471013453435
ACC0024,2024-07-26,9054552.26,2024-07-26,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,0.00027043546256111384,25.716107135912992,8534014.704666667,38.40688131828864
ACC0024,2024-07-27,9047863.25,2024-07-27,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,-0.000738745529091478,25.62323492383156,8570185.261333333,38.404734607480464
ACC0024,2024-07-28,9062740.08,2024-07-28,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,0.0016442368312761246,25.82978927355739,8606372.887333333,38.405747264190744
ACC0024,2024-07-29,9072426.41,2024-07-29,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,0.0010688080993712656,25.964277171475135,8643435.023,38.36961331183467
ACC0024,2024-07-30,9059990.26,2024-07-30,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,-0.001370763392061547,25.791609951620977,8679945.604666667,38.39107662119571
ACC0024,2024-07-31,9036890.38,2024-07-31,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,-0.002549658370162411,25.470884320411624,8715904.041666666,38.41541662707121
ACC0024,2024-08-01,9031058.89,2024-08-01,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,-0.0006452983000553303,25.38991817205323,8752069.485000001,38.404420288374006
ACC0024,2024-08-02,9055083.99,2024-08-02,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,0.0026602749791171387,25.723489833999878,8787811.541000001,38.40824751359369
ACC0024,2024-08-03,9073051.53,2024-08-03,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,0.001984248850683379,25.972956524206904,8823979.211666668,38.3986707963032
ACC0024,2024-08-04,9053500.67,2024-08-04,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,-0.0021548273957614494,25.701506546363472,8859227.011,38.43469162661974
ACC0024,2024-08-05,9033072.37,2024-08-05,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,-0.002256397911107766,25.417873929569158,8893269.248,38.47749112518656
ACC0024,2024-08-06,9053118.18,2024-08-06,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,0.0022191574670180625,25.6961959409975,8928706.372000001,38.42611017070044
ACC0024,2024-08-07,9033223.61,2024-08-07,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,-0.002197537865345822,25.41997379088723,8962656.219333334,38.47271737980342
ACC0024,2024-08-08,9040600.61,2024-08-08,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,0.0008166519858794352,25.522398261552514,8998111.354666667,38.39396197778168
ACC0024,2024-08-09,9029340.7,2024-08-09,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,-0.0012454825166754446,25.36606230906657,9033596.729666667,38.39026882681144
ACC0024,2024-08-10,9055042.76,2024-08-10,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,0.0028465046179950715,25.722917384369183,9034843.797666667,2.774829199826736
ACC0024,2024-08-11,9041203.74,2024-08-11,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,-0.001528321882822259,25.530772298558404,9035344.196333332,2.804748057974554
ACC0024,2024-08-12,9059091.96,2024-08-12,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,0.001978521944026035,25.779137686201636,9036355.362333333,2.8591402831105093
ACC0024,2024-08-13,9061104.44,2024-08-13,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,0.0002221503003705383,25.807079559418987,9037560.693666667,2.8547463786257037
ACC0024,2024-08-14,9064235.4,2024-08-14,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,0.00034553845182272447,25.850550742918266,9038912.076666666,2.854165059191413
ACC0024,2024-08-15,9030452.98,2024-08-15,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,-0.0037270016178088117,25.38150553669729,9039711.504666666,3.0124496295390033
ACC0024,2024-08-16,8992947.44,2024-08-16,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,-0.004153229088625476,24.860767420726603,9040119.404333333,3.1429896321491646
ACC0024,2024-08-17,8988264.32,2024-08-17,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,-0.0005207547393382139,24.79574558433486,9040007.576666666,3.1271832755513054
ACC0024,2024-08-18,10326275.69,2024-08-18,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,0.14886204080834142,43.37309495621751,9084150.080000002,43.27075919743788
ACC0024,2024-08-19,10711744.76,2024-08-19,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,0.03732895397837277,48.725062619575034,9140305.308999998,44.26985443184025
ACC0024,2024-08-20,10689126.7,2024-08-20,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,-0.0021115196923344737,48.411026721110126,9196177.281666666,44.27833310723321
ACC0024,2024-08-21,10698877.98,2024-08-21,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,0.0009122616162835495,48.54641640422101,9252027.918000001,44.280699185132136
ACC0024,2024-08-22,10708665.25,2024-08-22,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,0.0009147940576847979,48.682305783238,9308396.228333334,44.262659272909104
ACC0024,2024-08-23,10704713.92,2024-08-23,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,-0.0003689843605859666,48.62744433770811,9364012.159333332,44.2875050287881
ACC0024,2024-08-24,10718769.89,2024-08-24,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,0.0013130635816189784,48.82260162209706,9419567.680666666,44.29138749140898
ACC0024,2024-08-25,10694457.49,2024-08-25,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,-0.002268208035950292,48.48504100116677,9474231.188333333,44.32599212768215
ACC0024,2024-08-26,10686235.53,2024-08-26,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,-0.0007688057115275981,48.37088485356866,9528843.597666668,44.326384753687414
ACC0024,2024-08-27,10717257.7,2024-08-27,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,0.0029030026441874135,48.80160592461902,9583994.185,44.31736279695633
ACC0024,2024-08-28,10717349.95,2024-08-28,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,8.607612374644802e-06,48.802886751163534,9638824.969666665,44.328574378109806
ACC0024,2024-08-29,10718581.05,2024-08-29,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,0.00011486981443598054,48.81997971115217,9694111.329333333,44.30944346719036
ACC0024,2024-08-30,10762622.15,2024-08-30,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,0.004108855434740599,49.43145949358632,9751635.721666668,44.24023493031156
ACC0024,2024-08-31,10733770.18,2024-08-31,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,-0.0026807565663726773,49.03087012732623,9808392.764666667,44.27147076123618
ACC0024,2024-09-01,10748183.5,2024-09-01,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,0.0013428012486103036,49.23098896581468,9864829.415,44.2820592113736
ACC0024,2024-09-02,10779702.77,2024-09-02,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,0.0029325206440697915,49.66861192169188,9921717.789666666,44.27529997434927
ACC0024,2024-09-03,10772029.13,2024-09-03,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,-0.0007118600729284497,49.56206881269421,9979002.071666667,44.253874250213954
ACC0024,2024-09-04,10787741.33,2024-09-04,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,0.0014586109831657978,49.780221688929394,10037491.037,44.20559166637468
ACC0024,2024-09-05,10767071.47,2024-09-05,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,-0.0019160507624073064,49.493235180968775,10094622.813333334,44.25480601714561
ACC0024,2024-09-06,10752267.15,2024-09-06,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,-0.0013749625458742143,49.28768758173339,10151924.264666667,44.24197918211698
ACC0024,2024-09-07,10758598.41,2024-09-07,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,0.0005888302356773512,49.37559268599587,10209190.858000001,44.24442285848424
ACC0024,2024-09-08,10773087.19,2024-09-08,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,0.001346716314509111,49.576759233655565,10267315.741,44.21308726279683
ACC0024,2024-09-09,10793959.29,2024-09-09,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,0.0019374297851570965,49.86655370216211,10325279.625333333,44.21994673888655
ACC0024,2024-09-10,10823746.5,2024-09-10,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,0.0027596185236307136,50.28012821983132,10384697.717333334,44.172126310809325
ACC0024,2024-09-11,10821146.89,2024-09-11,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,-0.00024017654145902512,50.24403445838546,10443432.881666668,44.195920875680194
ACC0024,2024-09-12,10843553.16,2024-09-12,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,0.002070600300297709,50.55512980125292,10502847.839,44.17712828518564
ACC0024,2024-09-13,10835487.41,2024-09-13,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,-0.0007438290642363121,50.44314251993687,10561889.572666667,44.191113949067486
ACC0024,2024-09-14,10852135.22,2024-09-14,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,0.0015364154255430584,50.67428568477166,10622612.314000001,44.11348791905502
ACC0024,2024-09-15,10854996.04,2024-09-15,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,0.0002636181674853244,50.714006163851025,10684680.600666668,44.039432925561336
ACC0024,2024-09-16,10862595.39,2024-09-16,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,0.0007000785603235027,50.81951780830683,10747158.303,44.02361826347519
ACC0024,2024-09-17,10869758.77,2024-09-17,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,0.0006594538176938336,50.918976315108246,10765274.405666666,10.989793434293256
ACC0024,2024-09-18,10836529.2,2024-09-18,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,-0.00305706600331479,50.45760704336026,10769433.887,2.819025028479177
ACC0024,2024-09-19,10812944.15,2024-09-19,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,-0.0021764394821174315,50.13014516700618,10773561.135333333,2.8240845346142835
ACC0024,2024-09-20,10813715.24,2024-09-20,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,7.131175277552693e-05,50.140851210802474,10777389.044,2.8209698931537144
ACC0024,2024-09-21,10779020.78,2024-09-21,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,-0.003208375588776957,49.65914296889955,10779734.228333332,2.9977571807044328
ACC0024,2024-09-22,10794181.84,2024-09-22,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,0.0014065340729401132,49.86964365281232,10782716.492333334,3.011577907098258
ACC0024,2024-09-23,10810162.21,2024-09-23,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,0.0014804614408832073,50.091519881399215,10785762.902999999,3.016957526856645
ACC0024,2024-09-24,10815382.71,2024-09-24,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,0.0004829252233764514,50.16400286216485,10789793.743666667,2.918414789681483
ACC0024,2024-09-25,10791902.89,2024-09-25,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,-0.0021709652473315133,49.83800203055091,10793315.989,2.9935576300045708
ACC0024,2024-09-26,10817937.22,2024-09-26,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,0.002412394761643455,50.19947044174451,10796671.973,2.960101358579964
ACC0024,2024-09-27,10857059.44,2024-09-27,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,0.0036164214308500586,50.742655025552374,10801328.956,3.1087712268702
ACC0024,2024-09-28,10858719.68,2024-09-28,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,0.0001529180169985711,50.765706293435976,10806000.243666667,3.108451720547703
ACC0024,2024-09-29,10867612.15,2024-09-29,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,0.0008189243540728253,50.88917200207865,10809499.910333334,2.910503464883059
ACC0024,2024-09-30,10870362.54,2024-09-30,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,0.0002530813542143129,50.927359238065215,10814052.989,2.767912057511783
ACC0024,2024-10-01,10879659.61,2024-10-01,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,0.0008552677029667333,51.05644253391557,10818435.526,2.757421582317365
ACC0024,2024-10-02,10876007.67,2024-10-02,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,-0.0003356667516181133,51.00573790853924,10821645.689333333,2.658196662965905
ACC0024,2024-10-03,10874050.83,2024-10-03,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,-0.00017992263883714887,50.978568557695155,10825046.412666667,2.6450767435037785
ACC0024,2024-10-04,10890830.15,2024-10-04,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,0.001543060655345485,51.21153764663693,10828482.706666667,2.648359053959806
ACC0024,2024-10-05,10936370.82,2024-10-05,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,0.00418156094372657,51.843837906700955,10834126.018333333,2.7873066975099277
ACC0024,2024-10-06,10907038.46,2024-10-06,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,-0.0026820926688364555,51.436578662243384,10839285.062,2.8885047017928667
ACC0024,2024-10-07,10903692.03,2024-10-07,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,-0.00030681380764119304,51.390115828927875,10844121.515999999,2.8971722311615036
ACC0024,2024-10-08,12055599.01,2024-10-08,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,0.10564375597097642,67.383536281977,10886871.909999998,30.63365183146657
ACC0024,2024-10-09,12089362.61,2024-10-09,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,0.002800657186091904,67.85232018569857,10930052.020666666,30.62980679825679
ACC0024,2024-10-10,12074933.18,2024-10-10,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,-0.0011935641659109875,67.65197767115994,10971758.243333334,30.6646064528412
ACC0024,2024-10-11,12041592.8,2024-10-11,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,-0.0027611233538933355,67.1890698802857,11012439.773666667,30.70230573089066
ACC0024,2024-10-12,12054270.6,2024-10-12,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,0.001052834140015113,67.36509224089302,11052797.021666666,30.708524573398176
ACC0024,2024-10-13,12091394.24,2024-10-13,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,0.003079708530850489,67.88052794323387,11094660.582666665,30.68038469141256
ACC0024,2024-10-14,12104687.49,2024-10-14,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,0.001099397615869968,68.06509539540566,11136412.325,30.683486543407888
ACC0024,2024-10-15,12107818.82,2024-10-15,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,0.00025868738888035203,68.10857171609541,11178173.084333332,30.68353619290344
ACC0024,2024-10-16,12115484.61,2024-10-16,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,0.0006331272472739347,68.21500583334918,11219936.058333334,30.684133235825666
ACC0024,2024-10-17,12145482.35,2024-10-17,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,0.0024759835009191544,68.63150341239958,11262460.177666668,30.672417783361812
ACC0024,2024-10-18,12124610.59,2024-10-18,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,-0.0017184792994244802,68.34171366455455,11305396.224,30.648574069321384
ACC0024,2024-10-19,12120712.09,2024-10-19,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,-0.0003215360997420591,68.28758572651896,11348988.488666665,30.621217446374782
ACC0024,2024-10-20,12109244.67,2024-10-20,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,-0.0009461011791098706,68.12836864323356,11392172.803,30.633923663320267
ACC0024,2024-10-21,12081919.0,2024-10-21,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,-0.0022565957452076457,67.74897088190453,11435602.743666667,30.61584084765351
ACC0024,2024-10-22,12073240.5,2024-10-22,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,-0.0007183047659895525,67.62847599663021,11478238.032333333,30.637542192356428
ACC0024,2024-10-23,12096339.19,2024-10-23,Heitor Montenegro,pda-rocha@example.com,Moura de Sousa,Roraima,2021-04-30,VIP,Luigi Araújo,0.0019132137722261966,67.94918510552425,11521110.598333333,30.634818816693777
